image_path,xmin,ymin,xmax,ymax,label
brookhill_frame480_jpg.rf.wxLdpkjrV0bGaHoYjEB1.jpg,1263,426,1280,439,car
brookhill_frame480_jpg.rf.wxLdpkjrV0bGaHoYjEB1.jpg,1220,463,1280,487,hgv
brookhill_frame480_jpg.rf.wxLdpkjrV0bGaHoYjEB1.jpg,150,461,179,482,car
brookhill_frame480_jpg.rf.wxLdpkjrV0bGaHoYjEB1.jpg,85,459,121,487,car
brookhill_frame480_jpg.rf.wxLdpkjrV0bGaHoYjEB1.jpg,177,497,212,514,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,250,321,273,353,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,1232,135,1275,156,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,881,111,920,137,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,622,360,637,393,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,1039,250,1080,285,light
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,135,478,164,511,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,851,476,875,514,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,378,157,406,191,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,852,543,876,583,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,1129,137,1166,154,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,845,125,872,168,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,494,523,527,547,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,1056,160,1089,179,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,520,56,558,84,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,371,389,415,456,hgv
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,368,300,385,328,car
freewayround_frame420_jpg.rf.6Nln378lqVv1Tbvc1QFT.jpg,1168,621,1184,652,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,748,65,762,104,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,1006,665,1024,697,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,744,148,760,186,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,1129,741,1162,776,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,822,35,840,73,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,844,100,870,175,hgv
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,673,358,692,387,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,283,516,314,541,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,1014,501,1039,534,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,720,242,744,298,light
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,540,536,566,576,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,367,605,402,627,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,479,565,512,581,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,160,496,190,515,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,709,1002,726,1036,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,604,802,629,830,car
gmaps005_jpg.rf.rPSLUQfSBTcM476cNgEe.jpg,622,781,650,811,car
swindon_frame1860_jpg.rf.uhHuuBk1GzVi4vinoFC5.jpg,612,641,622,664,car
swindon_frame1860_jpg.rf.uhHuuBk1GzVi4vinoFC5.jpg,442,610,456,633,car
swindon_frame1860_jpg.rf.uhHuuBk1GzVi4vinoFC5.jpg,737,575,755,591,car
swindon_frame1860_jpg.rf.uhHuuBk1GzVi4vinoFC5.jpg,337,549,362,577,car
swindon_frame1860_jpg.rf.uhHuuBk1GzVi4vinoFC5.jpg,556,582,579,599,car
swindon_frame1860_jpg.rf.uhHuuBk1GzVi4vinoFC5.jpg,703,576,725,592,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,935,327,994,369,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1271,85,1286,144,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1312,307,1341,354,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1440,570,1454,621,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,11,178,39,231,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1343,555,1369,599,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,42,1082,92,1118,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,485,17,521,64,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1367,490,1397,530,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1361,399,1374,441,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1482,20,1509,41,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,80,1044,121,1068,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1307,296,1335,339,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1358,751,1390,797,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,59,1083,95,1107,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,327,847,349,881,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,249,0,296,53,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1329,7,1369,65,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,147,184,177,220,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,24,1086,69,1117,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,947,226,991,257,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1284,2,1314,48,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,481,1,525,46,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1151,997,1175,1027,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,529,0,562,47,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,955,1071,994,1127,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,933,338,973,367,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1515,759,1533,815,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1482,1121,1523,1152,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,52,1043,97,1079,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,961,210,1004,249,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1408,649,1439,704,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1335,471,1349,516,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1308,320,1332,358,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,186,345,214,372,car
gmaps044_jpg.rf.rh8IhAx2WhzsjQFII7ED.jpg,1368,496,1410,550,car
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,244,704,269,720,car
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,385,191,414,220,car
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,410,179,431,200,car
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,55,669,130,720,2
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,762,443,794,492,car
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,325,322,346,360,car
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,933,274,977,304,car
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,398,185,428,209,car
valparaiso_frame2340_jpg.rf.rmJCgqxixjPsfcvblu21.jpg,768,596,788,625,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,747,614,764,652,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,300,369,335,399,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,1037,237,1061,256,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,429,408,452,428,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,313,378,338,399,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,666,613,687,645,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,561,515,588,535,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,693,666,720,703,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,414,451,451,477,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,763,263,792,287,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,582,275,617,299,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,1014,279,1043,304,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,1053,238,1076,257,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,286,342,328,371,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,772,389,789,424,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,216,399,252,419,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,622,556,652,586,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,813,237,842,258,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,522,147,541,176,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,555,509,582,531,car
traffic_frame13350_jpg.rf.ts9XUOvhwDdULbxtcrO2.jpg,951,244,976,258,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,236,306,269,332,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,217,321,238,346,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,942,354,959,377,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,908,221,937,248,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,262,489,297,514,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,763,610,784,640,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,401,43,418,78,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,938,221,960,244,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,436,617,475,660,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,140,437,167,455,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,239,443,270,467,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,240,698,266,720,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,783,675,815,716,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,792,690,818,720,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,705,134,729,152,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,764,616,791,654,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,10,680,96,720,2
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,215,312,256,344,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,832,217,865,244,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,648,151,681,182,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,56,481,93,507,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,329,429,353,471,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,779,396,820,431,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,683,487,719,522,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,444,605,482,634,car
valparaiso_frame3690_jpg.rf.uRYDf8XOqIW2I0hLnUE7.jpg,588,559,628,588,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,251,346,278,371,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,231,341,269,368,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,432,457,458,475,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,617,548,637,572,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,267,410,297,432,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,763,262,793,287,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,620,553,646,578,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,709,694,735,720,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,534,495,564,515,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,419,453,443,471,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,62,371,96,397,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,732,457,759,485,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,516,273,545,302,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,1124,262,1154,288,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,329,347,363,369,car
traffic_frame12600_jpg.rf.rdbP0F32ZYlIrShxIB8R.jpg,424,335,454,354,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,639,540,666,562,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,383,652,419,685,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,622,553,646,574,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,623,545,661,572,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,752,189,792,219,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,323,445,345,486,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,318,295,344,343,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,759,580,782,625,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,615,156,654,184,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,6,475,49,506,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,463,615,505,646,car
valparaiso_frame2880_jpg.rf.qRgtuPiZkPOnZJL73WkB.jpg,544,58,572,87,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,689,226,749,274,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,482,11,515,37,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,1081,232,1113,246,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,139,548,159,574,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,540,508,576,534,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,1092,230,1120,248,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,825,340,869,369,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,762,260,787,285,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,696,228,762,281,2
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,635,253,676,281,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,523,63,559,113,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,743,639,764,679,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,173,338,206,359,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,833,327,896,366,2
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,1016,275,1045,300,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,137,391,170,410,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,411,449,481,488,2
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,619,554,644,577,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,566,223,607,244,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,1099,265,1130,286,car
traffic_frame5550_jpg.rf.vEeOtbaZWn7XnP4mBbGG.jpg,734,428,760,459,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,75,334,100,353,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,532,128,584,164,2
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,857,2,874,31,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,56,424,90,442,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,326,658,352,686,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,371,81,393,115,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,0,653,61,713,2
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,877,12,901,37,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,373,624,410,649,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,376,630,398,651,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,58,336,90,357,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,333,475,375,507,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,305,504,343,532,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,222,424,262,448,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,1,463,31,491,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,568,625,607,654,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,923,240,959,266,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,443,142,468,172,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,43,427,71,446,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,824,370,864,404,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,629,155,661,182,car
valparaiso_frame0_jpg.rf.sAGROxz2XUuNMc3MEEPN.jpg,769,206,801,232,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,646,237,678,261,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,368,340,419,376,2
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,430,408,451,427,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,678,269,705,291,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,1202,247,1227,270,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,1237,243,1277,272,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,269,410,295,435,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,800,242,826,265,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,807,245,839,269,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,217,400,263,426,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,544,88,573,120,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,1195,249,1219,277,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,92,336,127,356,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,690,645,717,689,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,652,588,674,614,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,630,236,671,253,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,182,335,218,356,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,503,279,529,295,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,629,497,669,531,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,331,428,360,445,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,764,262,788,283,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,1046,268,1076,296,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,973,285,1000,307,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,407,448,434,465,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,833,329,878,373,car
traffic_frame9150_jpg.rf.uqNnXxVb1WORFoCWipMw.jpg,695,484,728,527,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,784,393,812,417,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,181,436,204,454,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,260,444,290,471,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,264,492,300,516,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,807,377,827,401,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,155,435,171,457,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,185,473,223,498,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,253,448,280,468,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,226,477,244,496,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,8,483,74,515,2
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,795,203,819,229,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,299,269,325,300,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,18,682,95,720,2
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,800,203,838,231,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,363,92,384,133,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,321,428,346,471,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,793,378,828,409,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,121,442,153,463,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,67,444,99,466,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,875,217,907,240,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,285,276,321,307,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,898,346,943,385,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,544,139,585,164,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,443,552,486,580,car
valparaiso_frame1800_jpg.rf.tCbSwRwmdUyd8GGMecbs.jpg,647,167,692,201,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,237,350,266,369,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,763,264,790,286,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,1213,240,1236,259,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,598,537,621,557,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,1183,215,1209,230,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,670,607,694,644,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,511,123,532,155,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,757,533,772,567,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,463,317,496,339,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,641,248,690,276,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,603,540,629,564,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,759,440,784,473,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,646,572,667,597,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,535,492,581,520,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,515,282,545,304,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,1017,270,1051,296,car
traffic_frame750_jpg.rf.shBoNhsfyThjGMkt7tVl.jpg,858,320,896,351,car
valparaiso_frame5130_jpg.rf.STbuSV3PRElR2vxb823S.jpg,0,663,63,720,2
valparaiso_frame5130_jpg.rf.STbuSV3PRElR2vxb823S.jpg,203,475,238,497,car
